dateTime,Lon,Lat,Altitude,Speed,Vspeed,Course,监测站点,峰值时间,持续时间,Leq,SEL,Lmax,flight_number,Aircraft_model,SiteLon,SiteLat,SiteAltitude,AirTemperature,BarometricPressure,RelativeHumidity,WindSpeed,Distance,timestamp
2025-03-13 16:46:21,126.196884,45.7231783,1247.5,341.877184,3.8,116.647619,徐家窝棚,16:46:25,31,52.7,52.7,74.9,MF8051,B738,126.259,45.656,161,-0.2,1002.2,47.7,0.8,8964.3089189279,1741884381
2025-03-13 17:21:56,126.1970443,45.578132,855.7,362.656178,3.0,220.305467,厢白五屯,17:22:11,37,68.43,80.19,75.6,HU7210,B789,126.186,45.564,0,-1.1,1002.6,52.7,0.4,1985.6750621334077,1741886516
2025-03-13 17:45:30,126.0090208,45.6009521,2458.5,454.046169,5.8,132.716625,林场村,17:45:40,32,66.52,79.31,72.8,G54281,CRJ9,126.323,45.682,0,-1.9,1002.9,56.3,0.1,26203.891457140293,1741887930
2025-03-13 19:28:45,125.976983,45.5297794,2840.4,469.666509,11.0,194.299102,林场村,19:28:58,32,67.86,81.29,72.6,EU2828,ARJ21,126.323,45.682,0,-4.0,1004.2,66.7,0.1,31990.343867220483,1741894125
2025-03-13 20:36:09,126.1164339,45.631652,1251.1,340.692676,4.0,151.322044,八里堡,20:36:23,26,62.59,69.58,72.3,ZH9772,A320,126.289,45.651,0,-4.1,1005.0,61.0,0.1,13683.070820930248,1741898169
2025-03-14 06:34:29,126.1364148,45.5593265,1451.2,368.320683,14.5,226.661942,厢白五屯,06:35:04,38,58.82,58.82,77.9,MU5387,A320NEO,126.186,45.564,0,-6.7,1009.5,72.1,0.1,4167.232946411774,1741934069
2025-03-14 06:49:49,126.1899117,45.5726788,910.0,395.850225,10.7,219.414526,农丰满族锡伯族镇中心学校,06:50:03,24,54.75,54.75,75.6,MU5649,A320NEO,126.12,45.5,0,-6.5,1009.7,73.0,0.1,9793.329943571916,1741934989
2025-03-14 07:07:44,126.1948086,45.6221113,1029.0,378.384645,8.9,149.552583,农丰满族锡伯族镇中心学校,07:07:58,32,56.4,56.4,76.4,3U3323,A320NEO,126.12,45.5,0,-6.4,1009.9,73.6,0.4,14812.142763017317,1741936064
2025-03-14 07:08:07,126.1532598,45.5403424,1266.1,396.39709,10.9,219.589755,厢白五屯,07:08:26,33,56.49,56.49,74.5,LT4347,A320,126.186,45.564,0,-6.4,1009.9,73.6,0.4,3880.0998776648926,1741936087
2025-03-14 07:44:27,126.0350738,45.468996,2721.4,496.167866,10.8,220.982728,林场村,07:44:41,36,67.37,80.38,72.7,O37602,B734,126.323,45.682,0,-5.3,1010.2,67.6,0.3,32762.397655264787,1741938267
2025-03-14 08:20:18,125.9411028,45.3966648,3502.5,543.781288,11.0,217.441214,林场村,08:20:27,38,67.13,79.69,74.8,CA1621,A332,126.323,45.682,0,-4.0,1010.4,58.5,0.3,43688.41431462426,1741940418
2025-03-14 09:00:08,126.0706891,45.4752123,2295.3,478.041518,13.0,218.484728,厢白二屯,09:00:22,31,46.68,46.68,75.2,HZ5457,A319,126.165,45.557,0,-3.0,1010.6,56.6,0.4,11926.83399531313,1741942808
2025-03-14 09:49:48,126.0772406,45.742633,2330.2,466.291244,9.8,289.331814,松山小学,09:50:02,31,62.64,62.64,73.6,CA2730,A332,126.275,45.685,0,-1.2,1011.2,51.4,0.2,16842.15542215852,1741945788
2025-03-14 10:08:49,126.016292,45.6587564,2678.4,504.492552,5.1,293.095623,松山小学,10:09:02,32,56.86,56.86,77.9,ZH9755,A320NEO,126.275,45.685,0,-1.0,1011.3,51.1,0.2,20547.99877200254,1741946929
2025-03-14 11:04:39,126.0588488,45.5681316,1484.2,389.795596,8.0,108.024902,松山小学,11:04:58,34,54.61,54.61,75.1,CZ3743,A321NEO,126.275,45.685,0,0.3,1011.2,41.3,0.6,21334.341494868026,1741950279
2025-03-14 11:38:32,126.0308799,45.5914858,1838.7,373.382961,8.2,186.521795,松山小学,11:38:46,32,57.12,67.12,81.3,9C8672,A320NEO,126.275,45.685,0,0.5,1011.2,35.9,1.9,21767.04742825558,1741952312
2025-03-14 12:33:25,125.9245601,45.5520452,3163.6,470.33859,8.4,149.057914,苇塘沟屯,12:33:44,40,72.41,83.88,80.0,MF8816,A321,126.279,45.661,0,0.4,1010.9,36.6,0.9,30358.267121359077,1741955605
2025-03-14 13:03:18,125.7931407,45.5868657,3641.8,557.690859,12.5,200.25032,半岛世家,13:03:34,38,68.1,78.89,75.8,GJ8212,A321NEO,126.279,45.631,0,1.0,1010.9,30.5,0.8,38400.48980006635,1741957398
2025-03-14 14:46:42,126.0742328,45.6932791,2165.9,425.087626,8.8,123.454627,八里堡,14:47:17,50,74.12,77.13,81.9,OZ340,A320NEO,126.289,45.651,0,1.7,1011.0,32.5,1.2,17519.142282988392,1741963602
2025-03-14 16:54:13,125.865359,45.4702422,3292.8,508.636447,6.8,100.756352,半岛世家,16:54:26,32,66.13,77.89,72.6,HU7210,B789,126.279,45.631,0,0.3,1011.3,34.4,0.3,37068.62239354009,1741971253
2025-03-14 16:54:31,125.9444217,45.4929907,2876.2,490.47995,8.0,79.457974,八里堡,16:54:44,32,68.82,81.37,75.3,HU7210,B789,126.289,45.651,0,0.3,1011.3,34.5,0.4,32258.389964304723,1741971271
2025-03-14 16:54:37,125.9601278,45.5020738,3565.5,557.763084,9.7,88.513191,苇塘沟屯,16:54:52,38,71.29,83.84,77.3,HU7210,B789,126.279,45.661,0,0.3,1011.3,34.5,0.4,30733.773560733094,1741971277
2025-03-14 17:18:22,126.1181678,45.6758451,3278.7,442.156017,9.4,238.253352,松山小学,17:18:36,31,62.52,62.52,74.8,MU5614,A320,126.275,45.685,0,-0.8,1011.4,35.2,0.8,12694.63639122794,1741972702
2025-03-14 17:21:38,126.1191715,45.7187018,2136.1,473.477076,11.0,246.482544,立功村,17:21:52,31,63.23,73.23,71.3,MU5198,A320NEO,126.274,45.63,0,-1.0,1011.4,35.9,0.7,15728.052671416996,1741972898
2025-03-14 17:39:48,126.1147048,45.6564721,1801.6,387.560192,6.9,156.784924,苇塘沟屯,17:40:08,42,73.57,86.58,79.3,HU7326,A333,126.279,45.661,0,-1.7,1011.5,39.2,0.9,12942.55485949018,1741973988
2025-03-14 18:04:26,125.7251357,45.572406,4231.3,576.346724,6.7,144.456957,苇塘沟屯,18:04:42,36,70.23,81.69,76.9,FM9064,A321,126.279,45.661,0,-2.5,1011.9,43.4,0.3,44523.43398708772,1741975466
2025-03-14 19:05:11,125.8749794,45.5687458,4385.6,561.909132,9.5,156.913731,八里堡,19:05:29,34,68.84,81.14,74.9,MU5598,A321NEO,126.289,45.651,0,-3.5,1012.3,47.9,0.3,33861.675942015856,1741979111
2025-03-15 08:10:14,125.912759,45.5960944,4292.8,534.902959,10.2,168.165177,半岛世家,08:10:35,43,70.93,81.73,79.7,CZ6259,A333,126.279,45.631,0,-4.5,1010.1,53.3,0.5,29156.70428730152,1742026214
2025-03-15 08:21:10,125.894444,45.4948735,3242.0,464.354447,6.5,127.215186,半岛世家,08:21:27,42,69.05,81.36,76.9,LT8897,A320,126.279,45.631,0,-3.5,1010.0,51.1,0.7,33783.707497703785,1742026870
2025-03-15 08:54:08,125.9824229,45.7083244,3217.0,443.882138,12.0,214.578159,八里堡,08:54:33,33,70.96,76.98,78.7,EU1921,ARJ21,126.289,45.651,0,-2.6,1010.2,46.6,0.5,24934.89983490863,1742028848
2025-03-15 09:27:56,126.025225,45.7339097,3067.7,514.429522,12.3,242.371628,松山小学,09:28:10,32,56.51,56.51,76.3,ZH9676,A320,126.275,45.685,0,-1.8,1009.9,50.3,0.3,20431.272268039287,1742030876
2025-03-15 11:38:00,126.273542,45.6448463,545.7,266.41938,13.0,19.772941,立功村,11:38:13,31,62.53,67.3,73.6,9C8672,A320NEO,126.274,45.63,0,-0.5,1009.1,39.8,1.1,1738.4082330838355,1742038680
2025-03-15 11:38:38,126.2015195,45.5997427,718.7,303.471546,4.0,186.242752,松山小学,11:38:52,31,61.93,61.93,72.7,9C8672,A320NEO,126.275,45.685,0,-0.5,1009.1,39.6,1.7,11096.81046127588,1742038718
2025-03-15 11:44:52,126.0310237,45.6485897,2937.2,450.711739,8.4,269.015613,松山小学,11:45:06,32,63.25,63.25,74.6,CA1644,B737,126.275,45.685,0,-0.7,1009.0,39.4,2.0,19663.30903818681,1742039092
2025-03-15 11:47:03,125.9334737,45.5349827,3413.8,480.862221,9.9,142.860995,松山小学,11:47:17,32,61.31,61.31,73.1,9C8944,A320NEO,126.275,45.685,0,-0.5,1009.0,40.4,0.7,31621.60502987873,1742039223
2025-03-15 11:50:41,125.9058265,45.765598,4323.5,517.323658,9.0,273.139306,半岛世家,11:51:03,40,68.88,78.88,78.9,3U8166,A333,126.279,45.631,0,-0.3,1009.0,37.5,2.1,32983.70256563573,1742039441
2025-03-15 11:51:38,126.1130355,45.6069781,1459.4,365.611955,4.5,155.084092,松山小学,11:51:41,31,62.02,65.03,72.5,3U8166,A333,126.275,45.685,0,-0.3,1009.0,36.1,2.2,15388.2865447516,1742039498
2025-03-15 12:06:24,125.8677848,45.5717712,3363.3,452.912921,5.6,178.823739,苇塘沟屯,12:06:36,33,70.32,83.75,76.1,RY8904,B738,126.279,45.661,0,-0.2,1008.8,33.3,1.8,33748.48819370105,1742040384
2025-03-15 12:13:44,126.0711838,45.5769443,1886.8,352.059977,7.2,147.77929,厢白二屯,12:14:13,72,74.85,85.64,81.6,9C8671,A320NEO,126.165,45.557,0,-0.4,1008.7,34.3,1.3,7882.186982741204,1742040824
2025-03-15 12:23:46,126.1748607,45.617039,981.2,313.623038,6.2,129.600536,厢白二屯,12:23:51,70,74.78,85.92,79.8,PN6339,A321,126.165,45.557,0,-0.4,1008.6,30.6,3.5,6788.948941812369,1742041426
2025-03-15 14:41:24,126.06522,45.4312903,1084.0,335.726511,3.3,28.051065,农丰满族锡伯族镇中心学校,14:41:38,31,56.32,65.35,73.2,FU6717,B738,126.12,45.5,0,-0.8,1007.8,31.3,0.4,8823.665245876624,1742049684
2025-03-15 15:18:40,126.1022474,45.559558,1553.0,342.20789,6.8,168.451944,厢白五屯,15:18:52,32,67.93,77.93,76.8,HU7209,B789,126.186,45.564,0,-0.8,1007.5,34.3,1.1,6739.555886957708,1742051920
2025-03-15 15:42:53,126.008722,45.4699026,903.0,365.512231,4.0,47.769633,厢白二屯,15:42:54,71,73.54,89.56,78.4,HU7325,A333,126.165,45.557,0,-0.6,1007.3,34.3,1.2,15610.099696252968,1742053373
2025-03-15 16:53:52,125.7318578,45.699206,5078.3,547.714298,10.0,212.157619,半岛世家,16:54:03,35,68.2,79.34,75.8,CZ6360,A320NEO,126.279,45.631,0,-1.2,1006.9,35.3,1.6,43620.71483928446,1742057632
2025-03-15 17:08:38,126.2288405,45.6523879,534.0,329.155125,7.6,146.05164,八里堡,17:08:53,33,69.45,82.68,75.2,HU7210,B789,126.289,45.651,0,-1.1,1006.9,34.7,1.5,4722.329185249366,1742058518
2025-03-15 17:24:18,126.2768333,45.6482563,482.3,305.175658,14.0,18.398224,苇塘沟屯,17:24:37,40,72.34,84.64,78.9,HU7326,A333,126.279,45.661,0,-1.8,1007.0,36.7,0.6,1505.8079045743084,1742059458
2025-03-15 21:15:38,126.1245075,45.586394,1146.2,323.293782,7.2,264.917284,八里堡,21:15:52,26,60.99,67.98,70.3,CA1622,A332,126.289,45.651,0,-6.0,1006.4,57.1,0.1,14748.072650364658,1742073338
2025-03-15 22:51:40,126.2136112,45.5921495,250.8,242.828639,6.0,39.247875,八里堡,22:51:54,24,63.24,71.02,71.3,O37601,B734,126.289,45.651,0,-6.5,1005.8,60.7,0.1,8798.75323515063,1742079100
2025-03-16 08:15:53,126.0298109,45.6058277,2376.2,424.756538,8.0,206.042941,八里堡,08:16:04,48,73.27,86.7,80.1,ZH9757,A320NEO,126.289,45.651,0,-5.9,1002.3,52.7,0.8,20964.8055658445,1742112953
2025-03-16 08:22:41,126.0339225,45.6509164,2697.1,445.262786,10.3,231.340596,徐家窝棚,08:22:55,31,60.44,60.44,78.7,CA2998,B737,126.259,45.656,161,-5.5,1002.3,48.3,1.1,17739.006480039552,1742113361
2025-03-16 10:19:06,126.1458949,45.5787668,1141.8,320.136514,7.2,92.742615,农丰满族锡伯族镇中心学校,10:19:22,33,56.79,56.79,82.4,EU2796,ARJ21,126.12,45.5,0,-2.1,1001.5,36.3,0.5,9057.969212760572,1742120346
2025-03-16 10:35:24,126.1435787,45.685709,2227.9,424.202852,10.9,179.123806,立功村,10:35:38,31,64.93,74.93,72.1,CZ6261,B773,126.274,45.63,0,-2.0,1001.3,35.0,0.8,12111.028315852876,1742121324
2025-03-16 12:20:33,125.748373,45.547623,5036.0,639.806363,12.0,219.126036,徐家窝棚,12:20:50,39,69.37,80.16,77.2,MU5613,A320,126.259,45.656,161,-0.6,999.9,33.6,0.2,41920.04012199343,1742127633
2025-03-16 12:53:00,125.8139978,45.5965924,4700.9,605.41015,9.6,212.375982,半岛世家,12:53:06,33,67.36,80.79,73.0,CA2740,A321NEO,126.279,45.631,0,-0.2,999.5,33.1,1.85,36786.34542049626,1742129580
2025-03-16 13:18:08,126.0937052,45.5637255,1730.2,372.472565,5.9,133.124823,徐家窝棚,13:18:22,31,63.05,66.06,71.7,HU7074,A332,126.259,45.656,161,-0.9,999.3,35.5,0.8,16552.250229826466,1742131088
2025-03-16 13:31:46,126.1312962,45.6078805,1263.6,388.671298,6.1,161.092973,松山小学,13:32:01,32,62.29,68.31,71.7,9C6804,A320NEO,126.275,45.685,0,-0.5,999.1,33.6,1.0,14163.328829773394,1742131906
2025-03-16 15:10:21,126.0454057,45.572835,2321.8,414.489063,6.5,122.840134,农丰满族锡伯族镇中心学校,15:10:35,31,63.03,63.03,73.3,DR5009,B738,126.12,45.5,0,-0.1,998.5,32.6,2.3,10242.240929647474,1742137821
2025-03-16 15:48:05,126.0359869,45.627995,2021.3,392.192183,6.3,130.765906,农丰满族锡伯族镇中心学校,15:48:12,31,62.29,65.3,77.3,ZH9673,A320,126.12,45.5,0,-0.6,998.5,33.6,0.8,15797.249836690207,1742140085
2025-03-16 18:39:56,125.985338,45.652411,2698.9,482.714266,7.6,222.450636,徐家窝棚,18:40:10,31,53.93,65.69,80.0,MF8248,B738,126.259,45.656,161,-4.4,998.5,47.7,0.1,21489.30158872537,1742150396
2025-03-16 21:17:36,126.2277726,45.5359201,809.4,338.891292,5.7,28.517457,八里堡,21:17:50,26,63.44,70.43,72.5,CA1622,A332,126.289,45.651,0,-6.4,998.2,57.5,0.1,13678.328121144728,1742159856
2025-03-17 06:38:01,126.3304474,45.5975364,2667.6,448.893927,10.3,68.187902,八里堡,06:38:04,28,74.29,77.3,84.9,GJ8187,A320NEO,126.289,45.651,0,-9.0,995.9,75.1,0.09,7272.7110134936975,1742193481
2025-03-17 07:22:36,126.0939525,45.684664,2348.2,479.435208,10.8,188.235903,松山小学,07:22:50,31,56.5,56.5,75.4,HU7627,B738,126.275,45.685,0,-7.8,996.2,75.7,0.1,14300.691518154352,1742196156
2025-03-17 07:59:48,125.819275,45.608903,4907.0,580.515596,11.0,219.173656,八里堡,08:00:07,38,71.12,84.13,77.0,FU6695,B738,126.289,45.651,0,-6.9,996.5,74.8,1.7,37264.43367079768,1742198388
2025-03-17 08:21:12,125.9104223,45.6261153,4050.8,584.077608,9.8,245.063895,八里堡,08:21:25,40,74.18,80.2,83.3,LT8887,A321,126.289,45.651,0,-6.1,996.6,72.7,2.3,29930.26753783748,1742199672
2025-03-17 09:03:59,126.2169392,45.6785362,1152.5,383.876061,9.0,312.414278,松山小学,09:04:13,31,61.07,61.07,72.9,CZ5969,A321NEO,126.275,45.685,0,-4.0,996.7,52.0,3.0,4723.173237686738,1742202239
2025-03-17 09:08:21,125.8574608,45.7231658,4183.0,526.423677,8.5,283.64817,八里堡,09:08:34,31,69.07,75.1,79.4,MF8745,B738,126.289,45.651,0,-4.0,996.8,50.2,2.9,34823.403741291186,1742202501
2025-03-17 09:52:19,125.902818,45.6117062,3784.2,563.485,14.0,261.350665,农丰满族锡伯族镇中心学校,09:52:33,31,62.18,73.32,72.9,HU8003,B738,126.12,45.5,0,-2.4,996.8,47.8,3.0,21360.85408431818,1742205139
2025-03-17 11:54:39,126.2724952,45.642642,485.5,264.284661,9.0,33.857899,八里堡,11:54:51,34,73.49,76.5,84.5,CA1644,B737,126.289,45.651,0,-1.4,996.9,40.2,2.2,1659.5926635257758,1742212479
2025-03-17 14:40:03,125.9664383,45.6571043,2724.3,453.04877,7.1,154.670232,徐家窝棚,14:40:17,31,61.75,64.76,85.3,MF8740,B737,126.259,45.656,161,-1.2,996.2,33.5,2.5,22951.64293278404,1742222403
2025-03-17 14:46:43,125.9184294,45.5112014,3218.4,439.383276,4.6,179.832436,苇塘沟屯,14:46:59,33,69.55,82.77,74.7,HU7764,A332,126.279,45.661,0,-0.8,996.2,33.2,0.7,32861.22446797752,1742222803
2025-03-17 14:46:45,125.9754532,45.5522198,3456.9,483.873807,5.3,211.134224,徐家窝棚,14:46:46,32,71.13,71.13,87.8,HU7764,A332,126.259,45.656,161,-0.8,996.2,33.3,0.7,25170.99577969496,1742222805
2025-03-17 14:50:15,126.1690307,45.6445661,1072.7,328.321144,8.4,108.221656,徐家窝棚,14:50:29,32,47.83,54.82,81.7,PN6340,A321,126.259,45.656,161,-0.8,996.2,33.3,3.7,7186.060787652452,1742223015
2025-03-17 15:24:47,126.1894005,45.598702,990.0,316.209726,3.5,186.164208,徐家窝棚,15:25:01,31,62.36,62.36,85.1,8L9592,B738,126.259,45.656,161,-1.4,996.3,35.4,3.5,8409.107840149141,1742225087
2025-03-17 16:52:10,125.968477,45.5042261,2794.5,499.513188,8.3,169.30111,半岛世家,16:52:25,32,66.62,80.05,71.6,HU7210,B789,126.279,45.631,0,-1.7,996.7,36.9,3.0,28183.254453333466,1742230330
2025-03-17 17:41:55,125.9145541,45.5719706,3107.0,470.296099,7.8,102.657372,苇塘沟屯,17:42:13,38,71.24,83.55,77.9,HU7326,A333,126.279,45.661,0,-2.8,997.2,44.3,2.3,30265.77313963494,1742233315
2025-03-17 19:20:42,125.8506785,45.6933395,3575.2,537.341868,13.5,170.176168,立功村,19:20:56,34,69.19,81.49,75.1,MU5598,A321NEO,126.274,45.63,0,-4.3,998.2,57.8,0.5,33932.137680651904,1742239242
2025-03-17 20:39:59,126.1008394,45.5695024,1217.7,422.595147,6.1,227.747649,徐家窝棚,20:40:04,27,74.65,74.65,86.5,CZ6148,A321,126.259,45.656,161,-5.1,998.7,60.9,0.9,15677.664015377355,1742243999
2025-03-17 20:41:03,126.226387,45.693582,1260.5,373.482162,17.0,170.246398,徐家窝棚,20:41:16,26,55.76,60.53,85.5,CN7140,B738,126.259,45.656,161,-5.1,998.7,60.9,0.5,5011.887260148832,1742244063
2025-03-17 20:41:36,126.1840882,45.6767497,1658.9,368.419779,11.9,253.940394,徐家窝棚,20:42:02,29,74.77,77.78,87.6,CN7140,B738,126.259,45.656,161,-5.1,998.7,61.0,0.8,6453.854323973071,1742244096
2025-03-18 00:28:27,126.2095075,45.5886302,399.8,246.44222,5.5,39.28728,半岛世家,00:28:42,26,67.72,81.34,71.8,GS7920,EMB195,126.279,45.631,0,-8.0,999.0,71.8,0.1,7191.969718417521,1742257707
2025-03-18 00:28:46,126.243315,45.6181381,487.0,253.259084,6.7,27.400425,八里堡,00:29:05,29,68.13,80.17,73.4,GS7920,EMB195,126.289,45.651,0,-8.0,999.0,71.8,0.1,5125.236844085708,1742257726
2025-03-18 00:28:54,126.2523637,45.628963,539.3,266.955717,4.0,14.126321,苇塘沟屯,00:29:07,28,71.82,83.28,77.7,GS7920,EMB195,126.279,45.661,0,-8.0,999.0,71.8,0.1,4157.272704789177,1742257734
2025-03-18 00:29:23,126.2481195,45.635834,502.5,299.246023,6.0,199.2863,松山小学,00:29:36,27,68.34,80.39,73.9,GS7920,EMB195,126.275,45.685,0,-8.0,999.0,71.8,0.1,5874.114960958882,1742257763
2025-03-18 00:29:29,126.264926,45.6640746,734.0,339.892312,9.8,295.204655,太安村委会,00:29:43,28,68.38,81.39,73.4,GS7920,EMB195,126.273,45.69,0,-8.0,999.0,71.8,0.1,3039.474346010866,1742257769
2025-03-18 07:49:36,126.07868,45.6108927,3382.7,492.145202,11.3,231.914436,徐家窝棚,07:49:53,32,74.04,74.04,87.7,MU6236,A320NEO,126.259,45.656,161,-6.7,999.1,67.2,0.1,15274.958419932322,1742284176
2025-03-18 08:00:47,125.6524,45.464172,5577.0,737.926141,8.0,217.761474,立功村,08:00:55,38,68.81,75.8,78.0,LT4355,A320,126.274,45.63,0,-6.3,999.1,65.8,0.1,52244.48999077573,1742284847
2025-03-18 08:01:06,126.0434712,45.6462974,2453.1,486.032097,8.7,93.884586,徐家窝棚,08:01:26,59,74.11,74.11,88.3,LT4355,A320,126.259,45.656,161,-6.2,999.1,65.8,0.1,16993.48159145019,1742284866
2025-03-18 08:10:23,126.2669075,45.638031,403.5,275.64953,13.0,38.178848,徐家窝棚,08:10:39,55,72.75,72.75,83.0,CZ683,A321,126.259,45.656,161,-4.8,999.2,59.7,0.3,2104.2331075819798,1742285423
2025-03-18 08:20:23,126.1701374,45.729334,1825.2,401.412309,11.8,305.820876,徐家窝棚,08:20:40,49,74.62,74.62,83.3,MU5518,A320NEO,126.259,45.656,161,-4.3,999.2,56.9,0.7,10823.497254909636,1742286023
2025-03-18 08:23:06,126.102796,45.6280405,3546.2,500.692936,8.8,208.421052,徐家窝棚,08:23:17,53,74.55,74.55,86.4,ZH9757,A320NEO,126.259,45.656,161,-4.1,999.2,56.2,0.4,13019.543033544482,1742286186
2025-03-18 08:23:59,126.0981277,45.6650312,2088.7,429.871133,9.1,199.712682,徐家窝棚,08:24:52,70,74.7,74.7,85.5,CZ6259,A333,126.259,45.656,161,-4.0,999.2,55.8,0.1,12726.856625235432,1742286239
2025-03-18 08:25:00,126.149678,45.6776702,1674.0,407.134429,7.2,224.992375,徐家窝棚,08:25:01,47,74.76,74.76,85.8,CZ6259,A333,126.259,45.656,161,-3.9,999.2,55.4,0.1,8982.659338198342,1742286300
2025-03-18 08:28:43,125.8891251,45.5368895,3208.0,536.909401,5.1,148.879097,徐家窝棚,08:29:07,61,74.08,74.08,86.0,CZ631,A320NEO,126.259,45.656,161,-3.9,999.2,53.0,0.5,31904.93692330424,1742286523
2025-03-18 08:52:38,125.9914365,45.6594358,3040.7,515.048221,6.8,230.445436,徐家窝棚,08:52:59,63,74.82,74.82,83.1,CA1640,A332,126.259,45.656,161,-2.3,999.3,47.8,0.5,21060.29092371089,1742287958
2025-03-18 09:48:24,126.1562995,45.6360078,1203.4,364.607892,6.9,185.602124,八里堡,09:48:38,33,71.93,78.92,83.2,CZ6271,A333,126.289,45.651,0,-1.4,999.2,36.7,0.7,10548.422952986071,1742291304
2025-03-18 10:01:09,125.8068305,45.6765107,3737.2,569.197063,5.7,182.830203,厢白五屯,10:01:43,41,69.25,69.25,78.9,CA8301,A333,126.186,45.564,0,-1.8,999.2,38.0,1.1,32333.26882999682,1742292069
2025-03-18 10:15:17,125.8863601,45.7133478,3397.4,562.925822,6.8,231.873323,徐家窝棚,10:15:27,31,63.5,68.27,82.4,QW6099,A320NEO,126.259,45.656,161,-0.5,999.1,36.7,0.7,29904.82964584824,1742292917
2025-03-18 10:41:19,126.2781448,45.6582755,685.2,305.669781,8.5,358.611283,徐家窝棚,10:41:33,32,63.98,66.99,78.2,SC8436,B738,126.259,45.656,161,0.1,999.0,36.4,3.1,1601.7401908494471,1742294479
2025-03-18 11:37:50,126.2718025,45.6604727,798.0,288.387622,5.0,335.329096,徐家窝棚,11:38:04,31,63.9,66.91,72.7,9C8672,A320NEO,126.259,45.656,161,0.5,998.8,34.2,0.2,1284.0207451168617,1742297870
2025-03-18 11:53:26,126.17635,45.6947915,1024.2,313.705459,4.8,140.681766,八里堡,11:53:42,41,74.07,86.11,80.5,MU2211,A321,126.289,45.651,0,0.4,998.6,34.7,0.3,10089.578488114184,1742298806
2025-03-18 14:16:21,126.108461,45.5982168,3316.0,513.947825,10.0,231.766551,厢白二屯,14:16:35,35,73.93,76.94,84.5,9C6426,A320NEO,126.165,45.557,0,1.7,997.5,33.7,1.1,7174.664526765227,1742307381
2025-03-18 15:16:18,125.9179685,45.520362,4093.2,539.285362,4.8,144.396309,徐家窝棚,15:16:33,32,60.79,63.8,74.2,KY8249,B737MAX8,126.259,45.656,161,1.0,997.4,30.9,0.1,30847.716615860387,1742310978
2025-03-18 17:00:18,126.226099,45.6798765,909.9,336.018267,6.5,184.855559,徐家窝棚,17:00:32,31,62.78,62.78,76.6,FM9063,A321,126.259,45.656,161,0.7,997.8,30.9,0.6,3765.462807299432,1742317218
2025-03-18 18:40:14,126.2751118,45.6706909,1157.1,317.531966,4.8,136.936585,林场村,18:40:28,31,65.75,78.53,70.4,EU2824,ARJ21,126.323,45.682,0,-2.2,998.1,39.4,0.1,4104.03097764324,1742323214
2025-03-18 18:45:32,126.1404123,45.561008,1448.5,436.807045,5.3,228.523135,徐家窝棚,18:45:45,31,42.85,42.85,80.9,SC8414,B737,126.259,45.656,161,-2.3,998.1,40.1,0.1,14097.877964373522,1742323532
2025-03-18 22:34:43,125.7708213,45.619935,2006.3,454.71102,4.0,74.067941,林场村,22:34:57,28,66.73,79.52,70.8,LT4320,A321,126.323,45.682,0,-6.0,997.9,49.9,1.5,43643.81082978584,1742337283
2025-03-18 23:59:07,126.0213412,45.6260561,2313.6,419.259514,5.6,154.504087,徐家窝棚,23:59:21,24,52.1,52.1,74.5,MF8083,B738,126.259,45.656,161,-6.8,997.6,52.9,2.1,18951.327097418096,1742342347
2025-03-19 11:28:37,126.2465187,45.664736,1236.1,377.806413,6.4,158.967226,八里堡,11:28:52,35,73.46,81.24,82.9,MU2719,A321,126.289,45.651,0,6.6,993.0,29.4,4.0,3850.1640715017897,1742383717
2025-03-19 11:46:44,126.2629791,45.6554125,1088.6,314.377392,6.2,136.172723,徐家窝棚,11:46:58,32,64.19,71.18,72.4,HU7073,A332,126.259,45.656,161,7.2,992.7,28.7,5.0,980.2613049037308,1742384804
2025-03-25 15:06:37,126.0165864,45.6028612,2609.5,447.960239,9.1,140.169936,八里堡,15:06:50,31,72.15,78.17,83.6,HU7764,A332,126.289,45.651,0,1.8,978.4,48.9,5.0,22066.12455919219,1742915197
2025-03-25 15:07:36,125.9545516,45.6180865,3203.8,520.324651,7.6,197.797392,松山小学,15:07:49,31,66.21,79.43,72.3,HU7764,A332,126.275,45.685,0,1.8,978.4,48.9,4.9,26264.63273340338,1742915256
2025-03-25 18:27:22,125.9821595,45.5218605,2889.9,486.104982,6.7,113.473186,林场村,18:27:49,34,65.7,65.7,75.4,FM9064,A321,126.323,45.682,0,-0.2,981.6,52.1,0.4,32135.557782727697,1742927242
2025-03-25 18:32:40,126.1739312,45.63862,1731.2,388.247314,7.5,84.5016,厢白五屯,18:32:55,32,65.1,74.64,74.4,ZH9623,A319,126.186,45.564,0,-0.1,981.5,51.8,1.1,8525.56146098175,1742927560
2025-03-25 18:33:32,126.0823167,45.619517,4036.8,577.359558,13.0,119.760243,林场村,18:33:50,34,66.05,69.06,75.0,CZ6203,A350,126.323,45.682,0,-0.1,981.5,51.8,1.0,20414.550692699027,1742927612
2025-03-25 18:51:46,126.2628226,45.6705882,2117.6,425.208685,8.6,117.095769,立功村,18:52:03,38,67.27,80.28,73.1,G54282,CRJ9,126.274,45.63,0,-0.2,981.8,49.2,0.7,5059.731863758077,1742928706
