dateTime,Leq,Aircraft_model,BarometricPressure,RelativeHumidity,Distance,year_cycle_cos,second_cycle_cos,minute_cycle_sin,year_cycle_sin,minute_cycle_cos,Wind_Temperature_Interaction,second_cycle_sin,day_cycle_cos,day_cycle_sin,Course_sin,Model_Frequency,Model_Rareness,Course_cos,Speed_Altitude_Ratio,Position
2025-03-01 08:09:24,75.71,A320NEO,0.12661235578372676,-0.3057875635681767,0.6502497703840457,1.4243168169931233,-1.147454355434643,1.0916434195226048,-1.9155649019324086,0.9055188855736052,-2.4525168016238177,0.8357185659007038,-0.3211045171811931,1.3629270131169102,-1.4454033928073933,-0.1864053374362541,-0.13338123213059058,1.9041574852077865,-0.3982785530980978,0
2025-03-01 08:13:38,67.07,A333,0.12661235578372676,-0.25209826204460595,1.5968754085532995,1.4243168169931233,-0.9490498084488043,1.3264195762218705,-1.9155649019324086,0.3566525267131611,-1.8748216449769277,-1.0411182671007209,-0.3474698705649749,1.3489674913243577,0.2721736499152716,-0.984719718163075,0.007158943713618192,-0.800205250566964,-0.46473746201482835,11
2025-03-01 08:15:13,68.26,B738,0.12661235578372676,-0.22525361128282007,0.546452083393263,1.4243168169931233,0.294882371991316,1.3567536619608487,-1.9155649019324086,0.056248012483080534,-2.05338196612233,1.3861955939646164,-0.35724936560457626,1.3436442712627636,0.14742172108770046,1.3270931661896361,-0.1731086706928754,-0.8218826962914544,-0.27964951255787907,0
2025-03-01 08:15:32,66.29,B738,0.11960904550710168,-0.23196477397326654,0.4518245640708378,1.4243168169931233,-1.3873367472239717,1.3567536619608487,-1.9155649019324086,0.056248012483080534,-2.1531656749977017,-0.2863488932991683,-0.3591998636577008,1.3425729936680544,0.3798840412931375,1.3270931661896361,-0.1731086706928754,-0.7709545417272935,-0.3579644082204364,11
2025-03-01 08:16:00,70.17,B738,0.12661235578372676,-0.24538709935415945,-0.5804740940870898,1.4243168169931233,1.418322074630621,1.3491493118132218,-1.9155649019324086,-0.09478160065522043,-2.1531656749977017,0.00684180533785436,-0.36207098345197547,1.3409902476857074,0.46576276565963204,1.3270931661896361,-0.1731086706928754,-0.7403252947463262,-0.11248180053563099,0
2025-03-01 08:16:02,69.01,B738,0.12661235578372676,-0.24538709935415945,-0.2977297924510836,1.4243168169931233,1.3873282414317518,1.3491493118132218,-1.9155649019324086,-0.09478160065522043,-2.2030575294353874,0.30003250397487735,-0.36227591278901705,1.3408770112145707,0.5849115367282569,1.3270931661896361,-0.1731086706928754,-0.6864309630930469,-0.23109721860490282,12
2025-03-01 08:20:09,67.24,A320,0.11960904550710168,-0.3124987262586232,0.47238042634299665,1.4243168169931233,0.8336670453622466,1.1707788022238306,-1.9155649019324086,-0.6661849422212168,-2.1032738205600157,1.1476927928752738,-0.3874287294468817,1.3267053867094987,-0.7604165119514233,-0.5505950383959277,-0.10243302749513265,-0.5866532668683284,-0.1668883352188889,2
2025-03-01 08:20:27,68.12,A320,0.11960904550710168,-0.3124987262586232,0.8171917562660572,1.4243168169931233,-1.3489127489233816,1.1707788022238306,-1.9155649019324086,-0.6661849422212168,-2.1531656749977017,0.4426081064782661,-0.38924951839408173,1.3256582041649563,-0.3455417965636334,-0.5505950383959277,-0.10243302749513265,-0.7839201112855481,-0.38391055112205374,8
2025-03-01 08:21:27,66.85,A320,0.11960904550710168,-0.31920988894906965,0.5806678775337502,1.4243168169931233,-1.3489127489233816,1.0916434195226048,-1.9155649019324086,-0.7930228606074441,-2.2030575294353874,0.4426081064782661,-0.3953066994878656,1.322153513030473,-1.5171315217071062,-0.5505950383959277,-0.10243302749513265,0.6293008012621766,-0.40246000305937274,8
2025-03-01 08:22:34,67.36,A321NEO,0.1126057352304766,-0.31920988894906965,0.8446222920257169,1.4243168169931233,-1.2957098268630671,1.0002039398201634,-1.9155649019324086,-0.9105559895867354,-2.2030575294353874,-0.5667257515206898,-0.4020484142335299,1.31821440031644,-0.7155009662362185,-0.6904649960108749,-0.08198030095343874,-0.6165880091755795,-0.3793971628551856,8
2025-03-01 08:23:46,66.36,B737,0.1126057352304766,-0.3259210516395157,0.9631113356069217,1.4243168169931233,0.14825121853231313,0.8974621931910672,-1.9155649019324086,-1.0174966116026063,-2.2030575294353874,-1.3956025120835398,-0.4092670280572775,1.3139513868001818,-1.0682679311070946,-1.1153529804638276,0.10799406288575679,-0.3072673113046933,-0.49621733987415595,2
2025-03-01 08:24:12,68.9,B737,0.1126057352304766,-0.33263221432996215,0.5753835652015672,1.4243168169931233,0.43828268587905783,0.7845438397114776,-1.9155649019324086,-1.1126730628214863,-2.252949383873074,1.3479925764134528,-0.4118670385651408,1.3124043652779362,0.19609713854653996,-1.1153529804638276,0.10799406288575679,-0.8149522872718369,-0.39098064003447286,12
2025-03-01 08:24:26,64.72,B737,0.1126057352304766,-0.33263221432996215,0.28668615432267985,1.4243168169931233,-1.2957098268630667,0.7845438397114776,-1.9155649019324086,-1.1126730628214863,-2.3028412383107595,0.5804093621963994,-0.41326556371255124,1.3115696866494937,-1.2477019992666403,-1.1153529804638276,0.10799406288575679,-0.05956835197114912,-0.20070580863758383,0
2025-03-01 08:25:31,66.72,A320NEO,0.1126057352304766,-0.3124987262586232,0.7234439825934772,1.4243168169931233,-1.4105608403987169,0.6626860364918017,-1.9155649019324086,-1.195042570126868,-2.3527330927484456,-0.1405610321474143,-0.4197450929794641,1.3076791352213786,0.08301868467741075,-0.1864053374362541,-0.13338123213059058,-0.8280899691149638,-0.3433121455300482,11
2025-03-01 08:25:44,66.69,A320NEO,0.1126057352304766,-0.3124987262586232,1.293826805766937,1.4243168169931233,-0.14825972432453474,0.6626860364918017,-1.9155649019324086,-1.195042570126868,-2.4026249471861316,-1.3956025120835396,-0.4210383004845582,1.306898016925334,-0.7096380824785444,-0.1864053374362541,-0.13338123213059058,-0.6203239675501521,-0.4922586991534078,2
2025-03-01 08:26:12,67.3,A320NEO,0.1126057352304766,-0.3124987262586232,0.9808070549144398,1.4243168169931233,0.43828268587905783,0.5332238831244984,-1.9155649019324086,-1.2637026759597871,-2.3028412383107595,1.3479925764134528,-0.4238206048857653,1.3052122092078042,-1.280407188053256,-0.1864053374362541,-0.13338123213059058,-0.0038620481772294276,-0.4526655910090152,0
2025-03-01 08:27:19,69.56,A320NEO,0.1126057352304766,-0.29907640087773024,1.0605630228607605,1.4243168169931233,-0.5768895421403603,0.3975757940535574,-1.9155649019324086,-1.317901125832687,-1.9535982572469581,1.2950956303605432,-0.4304612046385179,1.301159502753819,-0.644172682319046,-0.1864053374362541,-0.13338123213059058,-0.6594605394570084,-0.48010374198454364,0
2025-03-01 08:29:44,67.08,B738,0.1126057352304766,-0.31920988894906965,1.4466884121184107,1.4243168169931233,-0.14825972432453474,0.11371805561097173,-1.9155649019324086,-1.3807027702949595,-2.1531656749977017,-1.3956025120835396,-0.444749629975806,1.2922982738288726,-1.360471078319976,1.3270931661896361,-0.1731086706928754,0.15287766521912297,-0.34650800826219846,11
2025-03-01 08:30:16,65.78,B738,0.10560242495385151,-0.3124987262586232,1.1948271013161704,1.4243168169931233,-0.14825972432453347,-0.03138158897724605,-1.9155649019324086,-1.3886178969255147,-2.003490111684644,1.4092861227592484,-0.44788752034139095,1.2903261014657816,0.22017425407939598,1.3270931661896361,-0.1731086706928754,-0.8108048988881524,-0.3874917172781634,0
2025-03-01 08:31:37,67.15,A333,0.1126057352304766,-0.29236523818728377,0.8322864538576797,1.4243168169931233,-1.0540261240359563,-0.17648123356546325,-1.9155649019324086,-1.3807027702949597,-2.325161278453935,-0.936745682148496,-0.45580518676038956,1.2853073575823695,-1.2081501054768031,-0.984719718163075,0.007158943713618192,-0.12185606803071311,-0.39778414044778254,8
2025-03-01 08:32:53,65.78,A333,0.1126057352304766,-0.31920988894906965,1.0114246193038186,1.4243168169931233,1.0540176182437353,-0.3199911360835198,-1.9155649019324086,-1.3570441101870052,-2.07898436511009,-0.9367456821484972,-0.4632011691855167,1.2805637521317719,-1.521529135207467,-0.984719718163075,0.007158943713618192,0.6505157101932014,-0.39430847405448516,8
2025-03-01 08:33:58,69.08,B738,0.1126057352304766,-0.29907640087773024,1.6000445989508671,1.4243168169931233,1.3873282414317518,-0.4603389720080495,-1.9155649019324086,-1.3179011258326871,-1.9312782171037828,-0.28634889329916946,-0.46950120526082867,1.276480210171197,-0.48208864213101127,1.3270931661896361,-0.1731086706928754,-0.737393121610531,-0.4321139019642394,0
2025-03-01 08:42:29,66.5,A332,0.10560242495385151,-0.29907640087773024,1.0665928022911437,1.4243168169931233,-1.4105608403987167,-1.3515766648809295,-1.9155649019324086,-0.3902401081171889,-2.078327893341173,0.15424464282312397,-0.5181947482316555,1.2435366140451238,1.0259723025927183,-1.0916014782273271,0.0830894920202326,-0.34494214483506236,-0.5454230638155747,2
2025-03-01 09:04:28,65.96,B738,0.07758918384735913,-0.31920988894906965,0.26207405110153625,1.4243168169931233,-1.3873367472239715,0.533223883124498,-1.9155649019324086,1.3761987009259482,-2.1321585783923602,0.30003250397487796,-0.6366634557184236,1.151874982305557,1.210673537429635,1.3270931661896361,-0.1731086706928754,-0.10426985023651165,-0.42833042912664204,11
2025-03-01 09:05:09,69.29,B738,0.07758918384735913,-0.31920988894906965,0.9084382300465964,1.4243168169931233,0.8336670453622466,0.6626860364918012,-1.9155649019324086,1.3075385950930292,-2.060603155580416,1.1476927928752738,-0.64017084846141,1.1488789972265707,1.4702912812843985,1.3270931661896361,-0.1731086706928754,0.4761398314009438,-0.547953810890183,12
